name,link,error
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/management/,HTTP Error 403: Forbidden
Castleton University,https://www.linkedin.com/edu/school?id=19619&trk=tyah&trkInfo=tarId%3A1406907981980%2Ctas%3Acastleton%20college%2Cidx%3A2-1-3,HTTP Error 999: Request denied
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//news.erau.edu/,HTTP Error 404: Not Found
National University,https://www.nu.edu/catalog/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/north-dakota/,HTTP Error 403: Forbidden
Stevens-The Institute of Business & Arts,https://www.stevens.edu/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/blog/,HTTP Error 403: Forbidden
Miami University-Middletown,https://miamioh.edu/tel:513-727-3200,HTTP Error 404: Not Found
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/pathways/academic/Pathway_InformationTechnology%20AS_2022.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Wagner College,https://wagner.edu/admissions/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/academic-programs/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Central Louisiana Technical Community College,https://www.cltcc.edu/campuses/alexandria-main-campus/index,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/contact/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
National University,https://www.nu.edu/catalog/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/undergraduate-programs/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/foundation/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bju.edu/contact/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/marketing/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/campuses/macarthur-extension-campus/alexandria-macarthur-extension,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/ba-history.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/north-dakota/,HTTP Error 403: Forbidden
Mayville State University,http://mayville.epubs.forumprinting.com/publication/?i=438389,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/MKTmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Wagner College,https://wagner.edu/alumni-friends/,HTTP Error 403: Forbidden
National University,https://www.bls.gov/ooh/computer-and-information-technology/computer-and-information-research-scientists.htm,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/graduate-programs/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/foundation/alumni-association/,HTTP Error 403: Forbidden
Stevens-The Institute of Business & Arts,https://www.stevens.edu/corporate-relations,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/campuses/ferriday-campus,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//myerauedu.sharepoint.com/sites/ERNIE,HTTP Error 404: Not Found
National University,https://www.nu.edu/blog/which-computer-science-career-is-right-for-me/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/mass-communications/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/campuses/huey-p-long-campus,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/certificate-programs/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/divisions-programs/,'utf-8' codec can't decode byte 0xa8 in position 1: invalid start byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/north-dakota/fargo/,HTTP Error 403: Forbidden
Stevens-The Institute of Business & Arts,https://www.stevens.edu/development-alumni-engagement,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Miami University-Middletown,https://miamioh.edu/tel:513-727-3216,HTTP Error 404: Not Found
Wagner College,https://wagner.edu/anthropology/,HTTP Error 403: Forbidden
Cleveland Community College,https://cccyetis.com/,HTTP Error 403: Forbidden
Bob Jones University,https://www.bjubruins.com/,HTTP Error 404: Not Found
National University,https://www.bls.gov/ooh/computer-and-information-technology/computer-and-information-research-scientists.htm,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/pathways/academic/Pathway_CybersecurityAS_2022.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
University of Texas Health Science Center at Tyler,https://www.linkedin.com/school/uttyler/,HTTP Error 999: Request denied
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/wisconsin/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/pre-health-program/,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/ba-media-communication.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Central Louisiana Technical Community College,https://www.cltcc.edu/campuses/rod-brady-campus,HTTP Error 403: Forbidden
National University,https://www.economicmodeling.com/company/,HTTP Error 403: Forbidden
Stevens-The Institute of Business & Arts,https://stevensducks.com/,HTTP Error 404: Not Found
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/mathematics/,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/board-of-trustees/,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//givingto.erau.edu/,HTTP Error 404: Not Found
Dillard University,https://www.dillard.edu/academics/pre-law-program/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
Mayville State University,https://mayvillestate.edu/admissions/early-entry/,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/campuses/ward-h-nash-avoyelles-campus,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/betc/,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../facilities/,HTTP Error 400: Bad Request
University of Texas Health Science Center at Tyler,https://uttylerpatriots.com/,HTTP Error 404: Not Found
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/MATmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Stevens-The Institute of Business & Arts,https://www.stevens.edu/admission-aid/visit-stevens,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
Hutchinson Community College,https://www.hutchcollegian.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/music/,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/academic-programs/summer-enrichment/,HTTP Error 403: Forbidden
LeTourneau University,https://www.letu.edu/files-general/departmentextensions.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Central Louisiana Technical Community College,https://www.cltcc.edu/virtual-campus-tours,HTTP Error 403: Forbidden
National University,https://www.nu.edu/degrees/engineering-and-computing/programs/master-of-science-in-computer-science/,HTTP Error 403: Forbidden
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/wisconsin/,HTTP Error 403: Forbidden
Miami University-Middletown,https://miamioh.edu/tel:513-727-3477,HTTP Error 404: Not Found
Wagner College,https://wagner.edu/theatre/academic-programs/arts-admin/,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/ba-music.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Stevens-The Institute of Business & Arts,https://www.stevens.edu/apply,HTTP Error 403: Forbidden
Dillard University,https://www.dillard.edu/academics/academic-calendar/,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//daytonabeach.erau.edu/,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/#,HTTP Error 403: Forbidden
National University,https://www.nu.edu/contact/,HTTP Error 403: Forbidden
George C Wallace State Community College-Selma,https://www.wallacestate.edu/programs/pathways/academic/2023-2024_CSN_Pathway_v2.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/wisconsin/green-bay/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/music_education/,HTTP Error 403: Forbidden
Northern Wyoming Community College District,https://www.sheridan.edu/student-life/sheridan/,HTTP Error 404: Not Found
Stevens-The Institute of Business & Arts,https://www.stevens.edu/development-alumni-engagement/give-to-stevens,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/academics/index,HTTP Error 403: Forbidden
LeTourneau University,https://catalog.letu.edu/tel:8007598811,HTTP Error 404: Not Found
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
National University,https://www.nu.edu/tel:855-355-6288,HTTP Error 403: Forbidden
Cambridge College,https://www.cl.cam.ac.uk/../../facilities/,HTTP Error 400: Bad Request
Rasmussen University-Wisconsin,https://www.rasmussen.edu/locations/wisconsin/wausau/,HTTP Error 403: Forbidden
Central Arizona College,https://centralaz.edu/academics/my-cac/,'utf-8' codec can't decode byte 0x8d in position 14: invalid start byte
Brigham Young University-Hawaii,https://www.ldsphilanthropies.org/byu-hawaii,HTTP Error 403: Forbidden
Wagner College,https://wagnerathletics.com/,HTTP Error 404: Not Found
Stevens-The Institute of Business & Arts,https://www.stevens.edu/info-for/why-stevens,HTTP Error 403: Forbidden
Ottawa University-Kansas City,https://www.ottawabraves.com/,HTTP Error 404: Not Found
Central Louisiana Technical Community College,https://www.cltcc.edu/academics/dual-enrollment,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/nursing/,HTTP Error 403: Forbidden
Asbury University,https://www.asbury.edu/wp-content/uploads/2023/07/MATEmajor-2022.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Central Arizona College,https://centralaz.edu/academics/class-schedule/,'utf-8' codec can't decode byte 0xc9 in position 1: invalid continuation byte
Rasmussen University-Wisconsin,https://www.rasmussen.edu/degrees/online/,HTTP Error 403: Forbidden
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//prescott.erau.edu/,HTTP Error 404: Not Found
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/ba-political-science.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
National University,https://www.nu.edu/applynow,HTTP Error 403: Forbidden
Franklin College,https://franklincollegedining.catertrax.com/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/adult-education,HTTP Error 403: Forbidden
Cleveland Community College,https://clevelandcc.edu/consumer-information/,HTTP Error 403: Forbidden
Wagner College,https://wagner.edu/biological-sciences/,HTTP Error 403: Forbidden
New York Institute of Technology,https://www.nyit.edu/javascript:void(0);,HTTP Error 400: Bad Request
University of Rio Grande,https://www.rio.edu/tel:+1-800-282-7201,HTTP Error 404: Not Found
Louisiana State University-Alexandria,http://catalog.lsua.edu/javascript:void(0),HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/catalog-2022-2023/courses_of_instruction/office_information_systems/,HTTP Error 403: Forbidden
Central Louisiana Technical Community College,https://www.cltcc.edu/academics/developmental-education,HTTP Error 403: Forbidden
Louisiana State University-Alexandria,"https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fcatalog.lsua.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D916&t=I just discovered 'Computer Science, BS' at Louisiana State University at Alexandria","URL can't contain control characters. ""/sharer/sharer.php?u=http%3A%2F%2Fcatalog.lsua.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D916&t=I just discovered 'Computer Science, BS' at Louisiana State University at Alexandria"" (found at least ' ')"
National University,https://www.nu.edu/applynow,HTTP Error 403: Forbidden
Louisiana State University-Alexandria,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcatalog.lsua.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D916&t=Check out this program at Louisiana State University at Alexandria,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcatalog.lsua.edu%2Fpreview_program.php%3Fcatoid%3D7%26poid%3D916&t=Check out this program at Louisiana State University at Alexandria' (found at least ' ')
Rasmussen University-Wisconsin,https://www.rasmussen.edu/#,HTTP Error 403: Forbidden
